simulation_id,controller,cost,exec_time,success
46,M,30123.5,12.172132968902588,True
46,M_term,13009.7,37.778422117233276,True
46,N+M,12582.8,111.92188954353333,True
47,M,45412.5,12.93678879737854,True
47,M_term,15866.2,36.3686580657959,True
47,N+M,15688.2,114.94422388076782,True
48,M,44918.2,13.992443323135376,True
48,M_term,17021.8,30.860695838928223,True
48,N+M,16807.2,87.54417490959167,True
49,M,60597.7,11.065805196762085,True
49,M_term,18886.9,42.49618220329285,True
49,N+M,18510.9,102.21477556228638,True
50,M,21841.4,13.643023490905762,True
50,M_term,9936.64,28.844746112823486,True
50,N+M,9545.89,84.67858958244324,True
51,M,18154.5,10.905161380767822,True
51,M_term,6483.37,40.631996870040894,True
51,N+M,6108.32,99.24555730819702,True
52,M,37399.9,14.301847219467163,True
